filename,frame_no,annotation,class_id,conf
/data/api/01642003.mp4,1166,"[1.0, 0.0, 352.0, 115.0]",1.0,0.727475106716156
/data/api/01642003.mp4,1167,"[1.0, 0.0, 345.0, 118.0]",1.0,0.7237997055053711
/data/api/01642003.mp4,1168,"[1.0, 0.0, 351.0, 115.0]",1.0,0.7320699095726013
/data/api/01642003.mp4,1169,"[2.0, 0.0, 354.0, 115.0]",1.0,0.478922039270401
/data/api/01642003.mp4,1170,"[3.0, 0.0, 337.0, 111.0]",1.0,0.6735309362411499
/data/api/01642003.mp4,1171,"[5.0, 0.0, 344.0, 113.0]",1.0,0.8140698075294495
/data/api/01642003.mp4,1172,"[5.0, 0.0, 346.0, 111.0]",1.0,0.8516246676445007
/data/api/01642003.mp4,1173,"[4.0, 0.0, 349.0, 113.0]",1.0,0.8576604127883911
/data/api/01642003.mp4,1174,"[3.0, 0.0, 355.0, 114.0]",1.0,0.8741839528083801
/data/api/01642003.mp4,1175,"[8.0, 0.0, 357.0, 114.0]",1.0,0.7717726826667786
/data/api/01642003.mp4,1176,"[17.0, 0.0, 359.0, 112.0]",1.0,0.7858930230140686
/data/api/01642003.mp4,1177,"[12.0, 0.0, 364.0, 111.0]",1.0,0.8106276392936707
/data/api/01642003.mp4,1178,"[9.0, 0.0, 370.0, 111.0]",1.0,0.875762403011322
/data/api/01642003.mp4,1179,"[8.0, 0.0, 370.0, 113.0]",1.0,0.8927944302558899
/data/api/01642003.mp4,1180,"[7.0, 0.0, 375.0, 112.0]",1.0,0.8915258646011353
/data/api/01642003.mp4,1181,"[10.0, 0.0, 378.0, 113.0]",1.0,0.8419773578643799
/data/api/01642003.mp4,1182,"[9.0, 0.0, 380.0, 113.0]",1.0,0.840296745300293
/data/api/01642003.mp4,1183,"[13.0, 0.0, 382.0, 112.0]",1.0,0.8016964197158813
/data/api/01642003.mp4,1184,"[21.0, 1.0, 381.0, 112.0]",1.0,0.7830802798271179
/data/api/01642003.mp4,1185,"[33.0, 0.0, 381.0, 112.0]",1.0,0.8586289286613464
/data/api/01642003.mp4,1186,"[26.0, 0.0, 393.0, 112.0]",1.0,0.7522448301315308
/data/api/01642003.mp4,1187,"[15.0, 0.0, 393.0, 113.0]",1.0,0.7439717054367065
/data/api/01642003.mp4,1188,"[21.0, 0.0, 399.0, 112.0]",1.0,0.7402267456054688
/data/api/01642003.mp4,1189,"[13.0, 0.0, 410.0, 112.0]",1.0,0.6216918230056763
/data/api/01642003.mp4,1190,"[21.0, 0.0, 403.0, 108.0]",1.0,0.7570878267288208
/data/api/01642003.mp4,1191,"[32.0, 0.0, 405.0, 107.0]",1.0,0.8244110941886902
/data/api/01642003.mp4,1192,"[45.0, 1.0, 396.0, 108.0]",1.0,0.8284979462623596
/data/api/01642003.mp4,1193,"[37.0, 1.0, 400.0, 109.0]",1.0,0.717552900314331
/data/api/01642003.mp4,1194,"[45.0, 2.0, 402.0, 108.0]",1.0,0.7505499124526978
/data/api/01642003.mp4,1195,"[44.0, 1.0, 401.0, 108.0]",1.0,0.8131060600280762
/data/api/01642003.mp4,1196,"[49.0, 1.0, 410.0, 109.0]",1.0,0.7708525657653809
/data/api/01642003.mp4,1197,"[40.0, 1.0, 415.0, 108.0]",1.0,0.738526463508606
/data/api/01642003.mp4,1198,"[56.0, 1.0, 407.0, 108.0]",1.0,0.840409517288208
/data/api/01642003.mp4,1199,"[53.0, 0.0, 412.0, 108.0]",1.0,0.8556342124938965
/data/api/01642003.mp4,1200,"[47.0, 1.0, 415.0, 110.0]",1.0,0.7823928594589233
/data/api/01642003.mp4,1201,"[14.0, 4.0, 436.0, 110.0]",1.0,0.5450020432472229
/data/api/01642003.mp4,1202,"[54.0, 1.0, 417.0, 106.0]",1.0,0.843014121055603
/data/api/01642003.mp4,1203,"[46.0, 1.0, 427.0, 106.0]",1.0,0.7907699942588806
/data/api/01642003.mp4,1204,"[80.0, 1.0, 421.0, 106.0]",1.0,0.7888460159301758
/data/api/01642003.mp4,1205,"[90.0, 2.0, 425.0, 104.0]",1.0,0.7651247978210449
/data/api/01642003.mp4,1206,"[87.0, 1.0, 422.0, 102.0]",1.0,0.8081976771354675
/data/api/01642003.mp4,1207,"[83.0, 1.0, 430.0, 103.0]",1.0,0.7997463345527649
/data/api/01642003.mp4,1208,"[75.0, 2.0, 435.0, 103.0]",1.0,0.7349628806114197
/data/api/01642003.mp4,1209,"[82.0, 0.0, 439.0, 106.0]",1.0,0.7953203916549683
/data/api/01642003.mp4,1210,"[88.0, 0.0, 435.0, 106.0]",1.0,0.8385652303695679
/data/api/01642003.mp4,1211,"[102.0, 1.0, 435.0, 104.0]",1.0,0.8399701118469238
/data/api/01642003.mp4,1212,"[107.0, 1.0, 440.0, 106.0]",1.0,0.8478399515151978
/data/api/01642003.mp4,1213,"[94.0, 1.0, 441.0, 105.0]",1.0,0.8554472923278809
/data/api/01642003.mp4,1214,"[98.0, 1.0, 443.0, 104.0]",1.0,0.8296303749084473
/data/api/01642003.mp4,1215,"[86.0, 1.0, 444.0, 106.0]",1.0,0.8184622526168823
/data/api/01642003.mp4,1216,"[79.0, 1.0, 457.0, 106.0]",1.0,0.7544640302658081
/data/api/01642003.mp4,1217,"[75.0, 1.0, 456.0, 103.0]",1.0,0.6507775783538818
/data/api/01642003.mp4,1218,"[113.0, 2.0, 456.0, 104.0]",1.0,0.6741265654563904
/data/api/01642003.mp4,1219,"[126.0, 2.0, 453.0, 105.0]",1.0,0.8235260844230652
/data/api/01642003.mp4,1220,"[125.0, 1.0, 463.0, 106.0]",1.0,0.8387328386306763
/data/api/01642003.mp4,1221,"[127.0, 1.0, 467.0, 108.0]",1.0,0.8251858353614807
/data/api/01642003.mp4,1222,"[128.0, 1.0, 470.0, 106.0]",1.0,0.8552812933921814
/data/api/01642003.mp4,1223,"[144.0, 2.0, 463.0, 104.0]",1.0,0.870373547077179
/data/api/01642003.mp4,1224,"[144.0, 2.0, 463.0, 105.0]",1.0,0.860393226146698
/data/api/01642003.mp4,1225,"[141.0, 2.0, 467.0, 106.0]",1.0,0.7664424180984497
/data/api/01642003.mp4,1226,"[145.0, 2.0, 471.0, 108.0]",1.0,0.8534733653068542
/data/api/01642003.mp4,1227,"[144.0, 2.0, 478.0, 109.0]",1.0,0.873153030872345
/data/api/01642003.mp4,1228,"[151.0, 2.0, 480.0, 110.0]",1.0,0.8188241720199585
/data/api/01642003.mp4,1229,"[151.0, 2.0, 484.0, 109.0]",1.0,0.8283462524414062
/data/api/01642003.mp4,1230,"[163.0, 2.0, 479.0, 109.0]",1.0,0.8693925738334656
/data/api/01642003.mp4,1231,"[161.0, 2.0, 480.0, 111.0]",1.0,0.8620548248291016
/data/api/01642003.mp4,1232,"[157.0, 2.0, 486.0, 111.0]",1.0,0.8600234985351562
/data/api/01642003.mp4,1233,"[154.0, 1.0, 501.0, 112.0]",1.0,0.8704150319099426
/data/api/01642003.mp4,1234,"[147.0, 1.0, 508.0, 115.0]",1.0,0.8656256794929504
/data/api/01642003.mp4,1235,"[133.0, 1.0, 509.0, 117.0]",1.0,0.8545369505882263
/data/api/01642003.mp4,1236,"[159.0, 1.0, 500.0, 120.0]",1.0,0.8516373038291931
/data/api/01642003.mp4,1237,"[165.0, 1.0, 506.0, 119.0]",1.0,0.8362939953804016
/data/api/01642003.mp4,1238,"[169.0, 1.0, 509.0, 119.0]",1.0,0.800326406955719
/data/api/01642003.mp4,1239,"[168.0, 2.0, 515.0, 121.0]",1.0,0.8525713682174683
/data/api/01642003.mp4,1240,"[157.0, 2.0, 517.0, 120.0]",1.0,0.8153566122055054
/data/api/01642003.mp4,1241,"[149.0, 2.0, 515.0, 122.0]",1.0,0.8260765075683594
/data/api/01642003.mp4,1242,"[172.0, 2.0, 510.0, 122.0]",1.0,0.8573871850967407
/data/api/01642003.mp4,1243,"[166.0, 1.0, 518.0, 123.0]",1.0,0.8517236113548279
/data/api/01642003.mp4,1244,"[167.0, 1.0, 521.0, 124.0]",1.0,0.8630090355873108
/data/api/01642003.mp4,1245,"[176.0, 2.0, 519.0, 123.0]",1.0,0.8603602051734924
/data/api/01642003.mp4,1246,"[173.0, 1.0, 521.0, 124.0]",1.0,0.8780174851417542
/data/api/01642003.mp4,1247,"[177.0, 1.0, 524.0, 124.0]",1.0,0.892183780670166
/data/api/01642003.mp4,1248,"[178.0, 1.0, 527.0, 126.0]",1.0,0.8848778605461121
/data/api/01642003.mp4,1249,"[174.0, 0.0, 527.0, 126.0]",1.0,0.8942633271217346
/data/api/01642003.mp4,1250,"[190.0, 1.0, 528.0, 132.0]",1.0,0.9056569933891296
/data/api/01642003.mp4,1251,"[192.0, 1.0, 529.0, 129.0]",1.0,0.8813161849975586
/data/api/01642003.mp4,1252,"[199.0, 1.0, 534.0, 131.0]",1.0,0.8948751091957092
/data/api/01642003.mp4,1253,"[200.0, 2.0, 541.0, 131.0]",1.0,0.9054356813430786
/data/api/01642003.mp4,1254,"[200.0, 2.0, 544.0, 133.0]",1.0,0.9178366661071777
/data/api/01642003.mp4,1255,"[203.0, 1.0, 539.0, 137.0]",1.0,0.9186745285987854
/data/api/01642003.mp4,1256,"[212.0, 1.0, 540.0, 138.0]",1.0,0.9234815835952759
/data/api/01642003.mp4,1257,"[214.0, 2.0, 545.0, 143.0]",1.0,0.9229125380516052
/data/api/01642003.mp4,1258,"[216.0, 2.0, 551.0, 142.0]",1.0,0.9185439348220825
/data/api/01642003.mp4,1259,"[220.0, 1.0, 550.0, 141.0]",1.0,0.9198440909385681
/data/api/01642003.mp4,1260,"[222.0, 1.0, 550.0, 142.0]",1.0,0.9186511635780334
/data/api/01642003.mp4,1261,"[223.0, 1.0, 551.0, 141.0]",1.0,0.9186897277832031
/data/api/01642003.mp4,1262,"[223.0, 1.0, 555.0, 142.0]",1.0,0.9211252927780151
/data/api/01642003.mp4,1263,"[227.0, 1.0, 555.0, 142.0]",1.0,0.9237391352653503
/data/api/01642003.mp4,1264,"[228.0, 1.0, 552.0, 142.0]",1.0,0.9245494604110718
/data/api/01642003.mp4,1265,"[228.0, 2.0, 557.0, 143.0]",1.0,0.9230920076370239
/data/api/01642003.mp4,1266,"[226.0, 0.0, 563.0, 144.0]",1.0,0.9208300113677979
/data/api/01642003.mp4,1267,"[230.0, 1.0, 567.0, 144.0]",1.0,0.9186185598373413
/data/api/01642003.mp4,1268,"[223.0, 1.0, 569.0, 144.0]",1.0,0.9145020246505737
/data/api/01642003.mp4,1269,"[224.0, 1.0, 569.0, 146.0]",1.0,0.9175421595573425
/data/api/01642003.mp4,1270,"[230.0, 0.0, 568.0, 148.0]",1.0,0.9205607175827026
/data/api/01642003.mp4,1271,"[227.0, 0.0, 575.0, 150.0]",1.0,0.8910412192344666
/data/api/01642003.mp4,1272,"[221.0, 1.0, 579.0, 149.0]",1.0,0.8465689420700073
/data/api/01642003.mp4,1273,"[233.0, 1.0, 570.0, 147.0]",1.0,0.8976091742515564
/data/api/01642003.mp4,1274,"[232.0, 1.0, 574.0, 148.0]",1.0,0.9184542298316956
/data/api/01642003.mp4,1275,"[235.0, 1.0, 580.0, 148.0]",1.0,0.9166901707649231
/data/api/01642003.mp4,1276,"[236.0, 1.0, 579.0, 149.0]",1.0,0.9169195890426636
/data/api/01642003.mp4,1277,"[238.0, 1.0, 577.0, 150.0]",1.0,0.9209387898445129
/data/api/01642003.mp4,1278,"[239.0, 1.0, 578.0, 150.0]",1.0,0.9256136417388916
/data/api/01642003.mp4,1279,"[238.0, 2.0, 581.0, 151.0]",1.0,0.9259525537490845
/data/api/01642003.mp4,1280,"[237.0, 2.0, 582.0, 152.0]",1.0,0.9288637042045593
/data/api/01642003.mp4,1281,"[238.0, 1.0, 584.0, 153.0]",1.0,0.9287900328636169
/data/api/01642003.mp4,1282,"[238.0, 1.0, 585.0, 153.0]",1.0,0.9277437329292297
/data/api/01642003.mp4,1283,"[243.0, 2.0, 587.0, 153.0]",1.0,0.9301038980484009
/data/api/01642003.mp4,1284,"[244.0, 2.0, 588.0, 152.0]",1.0,0.9312135577201843
/data/api/01642003.mp4,1285,"[246.0, 2.0, 584.0, 152.0]",1.0,0.931074321269989
/data/api/01642003.mp4,1286,"[248.0, 2.0, 587.0, 152.0]",1.0,0.9299444556236267
/data/api/01642003.mp4,1287,"[247.0, 2.0, 588.0, 153.0]",1.0,0.9305006861686707
/data/api/01642003.mp4,1288,"[247.0, 1.0, 588.0, 154.0]",1.0,0.9315904378890991
/data/api/01642003.mp4,1289,"[246.0, 1.0, 588.0, 154.0]",1.0,0.9314649105072021
/data/api/01642003.mp4,1290,"[245.0, 1.0, 590.0, 154.0]",1.0,0.9306038022041321
/data/api/01642003.mp4,1291,"[247.0, 1.0, 590.0, 155.0]",1.0,0.9283759593963623
/data/api/01642003.mp4,1292,"[248.0, 2.0, 591.0, 157.0]",1.0,0.9273456931114197
/data/api/01642003.mp4,1293,"[249.0, 1.0, 590.0, 156.0]",1.0,0.9297749996185303
/data/api/01642003.mp4,1294,"[248.0, 2.0, 591.0, 155.0]",1.0,0.9291757345199585
/data/api/01642003.mp4,1295,"[250.0, 2.0, 590.0, 155.0]",1.0,0.9284045100212097
/data/api/01642003.mp4,1296,"[252.0, 2.0, 587.0, 155.0]",1.0,0.9254782795906067
/data/api/01642003.mp4,1297,"[253.0, 2.0, 591.0, 156.0]",1.0,0.9255983233451843
/data/api/01642003.mp4,1298,"[254.0, 2.0, 594.0, 159.0]",1.0,0.9290242195129395
/data/api/01642003.mp4,1299,"[252.0, 2.0, 595.0, 161.0]",1.0,0.927131175994873
/data/api/01642003.mp4,1300,"[252.0, 2.0, 597.0, 159.0]",1.0,0.918534517288208
/data/api/01642003.mp4,1301,"[252.0, 2.0, 597.0, 158.0]",1.0,0.9006412625312805
/data/api/01642003.mp4,1302,"[253.0, 2.0, 590.0, 159.0]",1.0,0.918120265007019
/data/api/01642003.mp4,1303,"[252.0, 2.0, 593.0, 164.0]",1.0,0.9205018281936646
/data/api/01642003.mp4,1304,"[255.0, 2.0, 586.0, 163.0]",1.0,0.9155007600784302
/data/api/01642003.mp4,1305,"[257.0, 2.0, 586.0, 163.0]",1.0,0.918480634689331
/data/api/01642003.mp4,1306,"[257.0, 2.0, 585.0, 164.0]",1.0,0.9244873523712158
/data/api/01642003.mp4,1307,"[256.0, 2.0, 596.0, 167.0]",1.0,0.9210043549537659
/data/api/01642003.mp4,1308,"[256.0, 2.0, 590.0, 166.0]",1.0,0.9239057302474976
/data/api/01642003.mp4,1309,"[257.0, 2.0, 592.0, 166.0]",1.0,0.9230343699455261
/data/api/01642003.mp4,1310,"[257.0, 2.0, 590.0, 166.0]",1.0,0.9285315275192261
/data/api/01642003.mp4,1311,"[257.0, 2.0, 592.0, 167.0]",1.0,0.9313712120056152
/data/api/01642003.mp4,1312,"[1246.0, 422.0, 1280.0, 661.0]",1.0,0.06158528849482536
/data/api/01642003.mp4,1312,"[260.0, 4.0, 589.0, 166.0]",1.0,0.9358603954315186
/data/api/01642003.mp4,1313,"[259.0, 4.0, 590.0, 167.0]",1.0,0.9391568303108215
/data/api/01642003.mp4,1314,"[262.0, 5.0, 588.0, 167.0]",1.0,0.939837634563446
/data/api/01642003.mp4,1315,"[265.0, 4.0, 590.0, 167.0]",1.0,0.9429957866668701
/data/api/01642003.mp4,1316,"[265.0, 4.0, 591.0, 167.0]",1.0,0.9457124471664429
/data/api/01642003.mp4,1317,"[267.0, 4.0, 592.0, 168.0]",1.0,0.9470403790473938
/data/api/01642003.mp4,1318,"[269.0, 4.0, 591.0, 169.0]",1.0,0.9458419680595398
/data/api/01642003.mp4,1319,"[268.0, 4.0, 591.0, 168.0]",1.0,0.9494003057479858
/data/api/01642003.mp4,1320,"[271.0, 5.0, 589.0, 168.0]",1.0,0.9481695890426636
/data/api/01642003.mp4,1321,"[273.0, 4.0, 587.0, 169.0]",1.0,0.9493427276611328
/data/api/01642003.mp4,1322,"[275.0, 4.0, 588.0, 168.0]",1.0,0.9468006491661072
/data/api/01642003.mp4,1323,"[275.0, 4.0, 588.0, 168.0]",1.0,0.9500470757484436
/data/api/01642003.mp4,1324,"[276.0, 4.0, 587.0, 168.0]",1.0,0.9492620229721069
/data/api/01642003.mp4,1325,"[276.0, 4.0, 588.0, 169.0]",1.0,0.9458796381950378
/data/api/01642003.mp4,1326,"[278.0, 4.0, 588.0, 169.0]",1.0,0.9443400502204895
/data/api/01642003.mp4,1327,"[278.0, 4.0, 589.0, 170.0]",1.0,0.9456083178520203
/data/api/01642003.mp4,1328,"[276.0, 2.0, 594.0, 172.0]",1.0,0.939985454082489
/data/api/01642003.mp4,1329,"[277.0, 4.0, 596.0, 171.0]",1.0,0.9401906728744507
/data/api/01642003.mp4,1330,"[277.0, 3.0, 591.0, 172.0]",1.0,0.9389550089836121
/data/api/01642003.mp4,1331,"[275.0, 3.0, 590.0, 172.0]",1.0,0.9382902383804321
/data/api/01642003.mp4,1332,"[276.0, 2.0, 591.0, 172.0]",1.0,0.9388013482093811
/data/api/01642003.mp4,1333,"[280.0, 3.0, 591.0, 172.0]",1.0,0.9392802119255066
/data/api/01642003.mp4,1334,"[280.0, 3.0, 591.0, 173.0]",1.0,0.9394373893737793
/data/api/01642003.mp4,1335,"[280.0, 3.0, 591.0, 173.0]",1.0,0.9389366507530212
/data/api/01642003.mp4,1336,"[278.0, 2.0, 593.0, 173.0]",1.0,0.9395573735237122
/data/api/01642003.mp4,1337,"[277.0, 2.0, 593.0, 174.0]",1.0,0.9390336275100708
/data/api/01642003.mp4,1338,"[277.0, 2.0, 594.0, 175.0]",1.0,0.9376220703125
/data/api/01642003.mp4,1339,"[277.0, 2.0, 594.0, 176.0]",1.0,0.937861979007721
/data/api/01642003.mp4,1340,"[276.0, 2.0, 597.0, 176.0]",1.0,0.9378981590270996
/data/api/01642003.mp4,1341,"[276.0, 3.0, 598.0, 177.0]",1.0,0.934252142906189
/data/api/01642003.mp4,1342,"[278.0, 2.0, 599.0, 177.0]",1.0,0.9349535703659058
/data/api/01642003.mp4,1343,"[277.0, 2.0, 600.0, 180.0]",1.0,0.9349125623703003
/data/api/01642003.mp4,1344,"[277.0, 2.0, 604.0, 180.0]",1.0,0.934810221195221
/data/api/01642003.mp4,1345,"[276.0, 1.0, 608.0, 180.0]",1.0,0.9296417832374573
