filename,frame_no,annotation,class_id,conf
/data/api/01642005.mp4,653,"[165.0, 214.0, 285.0, 301.0]",3.0,0.2037215381860733
/data/api/01642005.mp4,655,"[162.0, 225.0, 279.0, 318.0]",3.0,0.16885308921337128
/data/api/01642005.mp4,656,"[159.0, 235.0, 274.0, 332.0]",3.0,0.10084671527147293
/data/api/01642005.mp4,657,"[152.0, 243.0, 274.0, 337.0]",3.0,0.21450771391391754
/data/api/01642005.mp4,658,"[145.0, 246.0, 273.0, 345.0]",3.0,0.25817763805389404
/data/api/01642005.mp4,659,"[143.0, 251.0, 269.0, 347.0]",3.0,0.17977012693881989
/data/api/01642005.mp4,660,"[137.0, 257.0, 268.0, 354.0]",3.0,0.07787346094846725
/data/api/01642005.mp4,661,"[134.0, 261.0, 265.0, 357.0]",3.0,0.1628129482269287
/data/api/01642005.mp4,662,"[132.0, 269.0, 260.0, 369.0]",3.0,0.6357129812240601
/data/api/01642005.mp4,663,"[133.0, 274.0, 257.0, 369.0]",3.0,0.5357996821403503
/data/api/01642005.mp4,666,"[123.0, 293.0, 248.0, 399.0]",3.0,0.09158285707235336
/data/api/01642005.mp4,667,"[117.0, 300.0, 247.0, 404.0]",3.0,0.34254884719848633
/data/api/01642005.mp4,668,"[107.0, 306.0, 246.0, 405.0]",3.0,0.15895679593086243
/data/api/01642005.mp4,670,"[105.0, 317.0, 240.0, 419.0]",3.0,0.08899038285017014
/data/api/01642005.mp4,671,"[102.0, 322.0, 239.0, 425.0]",3.0,0.07206154614686966
/data/api/01642005.mp4,674,"[90.0, 335.0, 237.0, 441.0]",3.0,0.08897614479064941
/data/api/01642005.mp4,1013,"[0.0, 367.0, 37.0, 554.0]",1.0,0.11815793812274933
/data/api/01642005.mp4,1022,"[1193.0, 591.0, 1280.0, 720.0]",1.0,0.3258804976940155
/data/api/01642005.mp4,1023,"[1200.0, 589.0, 1280.0, 720.0]",1.0,0.3759588301181793
/data/api/01642005.mp4,1024,"[1195.0, 576.0, 1280.0, 720.0]",1.0,0.3337302803993225
/data/api/01642005.mp4,1025,"[1225.0, 469.0, 1280.0, 720.0]",1.0,0.28378432989120483
/data/api/01642005.mp4,1055,"[1249.0, 620.0, 1280.0, 720.0]",0.0,0.10873007774353027
/data/api/01642005.mp4,1069,"[0.0, 205.0, 75.0, 340.0]",1.0,0.06430994719266891
/data/api/01642005.mp4,1071,"[0.0, 217.0, 57.0, 357.0]",1.0,0.05689041316509247
/data/api/01642005.mp4,1072,"[0.0, 223.0, 47.0, 364.0]",1.0,0.056996893137693405
/data/api/01642005.mp4,1077,"[0.0, 11.0, 54.0, 198.0]",1.0,0.05442207679152489
/data/api/01642005.mp4,1078,"[0.0, 8.0, 52.0, 206.0]",1.0,0.05537436157464981
/data/api/01642005.mp4,1079,"[0.0, 12.0, 53.0, 203.0]",1.0,0.08557632565498352
/data/api/01642005.mp4,1080,"[0.0, 12.0, 50.0, 203.0]",1.0,0.1383877843618393
/data/api/01642005.mp4,1081,"[0.0, 9.0, 44.0, 206.0]",1.0,0.0856594517827034
/data/api/01642005.mp4,1084,"[0.0, 8.0, 35.0, 225.0]",1.0,0.05035363882780075
/data/api/01642005.mp4,1095,"[0.0, 155.0, 47.0, 407.0]",1.0,0.05731132626533508
/data/api/01642005.mp4,1096,"[389.0, 170.0, 581.0, 311.0]",3.0,0.05297530069947243
/data/api/01642005.mp4,1099,"[372.0, 175.0, 573.0, 317.0]",3.0,0.05625378340482712
/data/api/01642005.mp4,1112,"[280.0, 238.0, 520.0, 424.0]",3.0,0.09662453085184097
/data/api/01642005.mp4,1122,"[1241.0, 371.0, 1280.0, 701.0]",3.0,0.05582419037818909
/data/api/01642005.mp4,1125,"[1240.0, 392.0, 1280.0, 687.0]",3.0,0.08056869357824326
/data/api/01642005.mp4,1126,"[1241.0, 418.0, 1280.0, 710.0]",3.0,0.08103370666503906
/data/api/01642005.mp4,1128,"[1239.0, 433.0, 1280.0, 711.0]",3.0,0.19636568427085876
/data/api/01642005.mp4,1129,"[1239.0, 439.0, 1280.0, 710.0]",3.0,0.20583300292491913
/data/api/01642005.mp4,1130,"[1240.0, 472.0, 1280.0, 711.0]",3.0,0.11669202148914337
/data/api/01642005.mp4,1131,"[1234.0, 472.0, 1280.0, 713.0]",3.0,0.31862738728523254
/data/api/01642005.mp4,1132,"[1240.0, 487.0, 1280.0, 714.0]",3.0,0.0906490683555603
/data/api/01642005.mp4,1197,"[604.0, 665.0, 838.0, 716.0]",1.0,0.0990154966711998
/data/api/01642005.mp4,1198,"[588.0, 668.0, 841.0, 716.0]",1.0,0.22484801709651947
/data/api/01642005.mp4,1199,"[584.0, 674.0, 837.0, 716.0]",1.0,0.07842973619699478
/data/api/01642005.mp4,1200,"[582.0, 677.0, 833.0, 715.0]",1.0,0.05336005985736847
/data/api/01642005.mp4,1246,"[1104.0, 0.0, 1280.0, 66.0]",3.0,0.05095784738659859
/data/api/01642005.mp4,1248,"[1108.0, 0.0, 1280.0, 72.0]",3.0,0.09420996159315109
/data/api/01642005.mp4,1249,"[1107.0, 0.0, 1280.0, 73.0]",3.0,0.06129009276628494
/data/api/01642005.mp4,1251,"[1103.0, 0.0, 1280.0, 73.0]",3.0,0.057895101606845856
/data/api/01642005.mp4,1253,"[1104.0, 1.0, 1280.0, 69.0]",3.0,0.05495397374033928
/data/api/01642005.mp4,1254,"[1106.0, 2.0, 1280.0, 73.0]",3.0,0.081446573138237
/data/api/01642005.mp4,1255,"[1102.0, 2.0, 1280.0, 72.0]",3.0,0.08942336589097977
/data/api/01642005.mp4,1365,"[1206.0, 150.0, 1280.0, 628.0]",1.0,0.053919240832328796
/data/api/01642005.mp4,1367,"[1198.0, 140.0, 1279.0, 606.0]",1.0,0.05469943955540657
/data/api/01642005.mp4,1370,"[1203.0, 154.0, 1279.0, 559.0]",1.0,0.05532374605536461
/data/api/01642005.mp4,1403,"[1228.0, 399.0, 1280.0, 660.0]",1.0,0.07303623855113983
/data/api/01642005.mp4,1412,"[1163.0, 379.0, 1280.0, 704.0]",1.0,0.14167113602161407
/data/api/01642005.mp4,1413,"[1175.0, 379.0, 1280.0, 703.0]",1.0,0.2558295726776123
/data/api/01642005.mp4,1414,"[0.0, 402.0, 114.0, 720.0]",1.0,0.10613875091075897
/data/api/01642005.mp4,1414,"[1192.0, 345.0, 1280.0, 693.0]",1.0,0.12820886075496674
/data/api/01642005.mp4,1415,"[1198.0, 326.0, 1280.0, 704.0]",1.0,0.13273072242736816
/data/api/01642005.mp4,1415,"[0.0, 400.0, 122.0, 720.0]",1.0,0.2951916754245758
/data/api/01642005.mp4,1416,"[0.0, 380.0, 115.0, 720.0]",1.0,0.08772692084312439
/data/api/01642005.mp4,1416,"[1226.0, 369.0, 1280.0, 692.0]",1.0,0.1648334264755249
/data/api/01642005.mp4,1417,"[0.0, 389.0, 146.0, 720.0]",1.0,0.07080478221178055
/data/api/01642005.mp4,1418,"[0.0, 367.0, 156.0, 720.0]",1.0,0.057147324085235596
/data/api/01642005.mp4,1429,"[1149.0, 18.0, 1280.0, 369.0]",1.0,0.10340119898319244
/data/api/01642005.mp4,1430,"[1168.0, 17.0, 1280.0, 372.0]",1.0,0.07087095826864243
/data/api/01642005.mp4,1432,"[1194.0, 6.0, 1280.0, 373.0]",1.0,0.07695499062538147
/data/api/01642005.mp4,1433,"[1203.0, 5.0, 1280.0, 366.0]",1.0,0.18320122361183167
/data/api/01642005.mp4,1434,"[1210.0, 13.0, 1280.0, 332.0]",1.0,0.10575927793979645
/data/api/01642005.mp4,1467,"[0.0, 201.0, 46.0, 489.0]",1.0,0.053828686475753784
/data/api/01642005.mp4,1472,"[0.0, 0.0, 464.0, 66.0]",1.0,0.0721694827079773
/data/api/01642005.mp4,1473,"[0.0, 0.0, 467.0, 68.0]",1.0,0.11562807112932205
/data/api/01642005.mp4,1474,"[0.0, 0.0, 472.0, 77.0]",1.0,0.13533100485801697
/data/api/01642005.mp4,1475,"[0.0, 0.0, 481.0, 94.0]",1.0,0.24393370747566223
/data/api/01642005.mp4,1476,"[2.0, 0.0, 509.0, 97.0]",1.0,0.2894585430622101
/data/api/01642005.mp4,1477,"[2.0, 0.0, 519.0, 97.0]",1.0,0.3693014681339264
/data/api/01642005.mp4,1478,"[2.0, 0.0, 522.0, 103.0]",1.0,0.5287192463874817
/data/api/01642005.mp4,1479,"[3.0, 0.0, 536.0, 106.0]",1.0,0.6756802201271057
/data/api/01642005.mp4,1480,"[2.0, 0.0, 550.0, 103.0]",1.0,0.7368455529212952
/data/api/01642005.mp4,1481,"[2.0, 0.0, 563.0, 103.0]",1.0,0.7462506890296936
/data/api/01642005.mp4,1482,"[2.0, 0.0, 585.0, 107.0]",1.0,0.7672212719917297
/data/api/01642005.mp4,1483,"[3.0, 0.0, 595.0, 111.0]",1.0,0.7672957181930542
/data/api/01642005.mp4,1484,"[2.0, 0.0, 605.0, 117.0]",1.0,0.7960429787635803
/data/api/01642005.mp4,1485,"[2.0, 0.0, 613.0, 126.0]",1.0,0.8049904704093933
/data/api/01642005.mp4,1486,"[3.0, 0.0, 616.0, 133.0]",1.0,0.811590850353241
/data/api/01642005.mp4,1487,"[4.0, 0.0, 633.0, 142.0]",1.0,0.7831271886825562
/data/api/01642005.mp4,1488,"[4.0, 0.0, 637.0, 133.0]",1.0,0.8147408366203308
/data/api/01642005.mp4,1489,"[4.0, 0.0, 645.0, 132.0]",1.0,0.8510276079177856
/data/api/01642005.mp4,1490,"[4.0, 0.0, 647.0, 138.0]",1.0,0.8688251972198486
/data/api/01642005.mp4,1491,"[5.0, 0.0, 658.0, 140.0]",1.0,0.8784272074699402
/data/api/01642005.mp4,1492,"[4.0, 0.0, 671.0, 147.0]",1.0,0.8807366490364075
/data/api/01642005.mp4,1493,"[4.0, 0.0, 681.0, 150.0]",1.0,0.8830616474151611
/data/api/01642005.mp4,1494,"[3.0, 0.0, 692.0, 155.0]",1.0,0.8863369226455688
/data/api/01642005.mp4,1495,"[3.0, 0.0, 705.0, 163.0]",1.0,0.8897238373756409
/data/api/01642005.mp4,1496,"[4.0, 0.0, 735.0, 170.0]",1.0,0.8798184990882874
/data/api/01642005.mp4,1497,"[1.0, 0.0, 758.0, 172.0]",1.0,0.8417148590087891
/data/api/01642005.mp4,1498,"[4.0, 0.0, 756.0, 175.0]",1.0,0.8560444116592407
/data/api/01642005.mp4,1499,"[8.0, 0.0, 752.0, 181.0]",1.0,0.8545812368392944
/data/api/01642005.mp4,1500,"[14.0, 0.0, 759.0, 187.0]",1.0,0.847684383392334
/data/api/01642005.mp4,1501,"[18.0, 0.0, 764.0, 196.0]",1.0,0.8649515509605408
/data/api/01642005.mp4,1502,"[30.0, 0.0, 769.0, 203.0]",1.0,0.8842884302139282
/data/api/01642005.mp4,1503,"[34.0, 0.0, 777.0, 209.0]",1.0,0.8921055793762207
/data/api/01642005.mp4,1504,"[38.0, 0.0, 793.0, 215.0]",1.0,0.8826614618301392
/data/api/01642005.mp4,1505,"[62.0, 0.0, 814.0, 222.0]",1.0,0.7655083537101746
/data/api/01642005.mp4,1506,"[57.0, 0.0, 836.0, 234.0]",1.0,0.8021897673606873
/data/api/01642005.mp4,1507,"[64.0, 0.0, 845.0, 240.0]",1.0,0.8785011768341064
/data/api/01642005.mp4,1508,"[79.0, 0.0, 849.0, 245.0]",1.0,0.904999852180481
/data/api/01642005.mp4,1509,"[88.0, 0.0, 862.0, 255.0]",1.0,0.9067391753196716
/data/api/01642005.mp4,1510,"[102.0, 0.0, 873.0, 256.0]",1.0,0.8985337615013123
/data/api/01642005.mp4,1511,"[117.0, 0.0, 888.0, 270.0]",1.0,0.867139995098114
/data/api/01642005.mp4,1512,"[121.0, 0.0, 902.0, 280.0]",1.0,0.8500970005989075
/data/api/01642005.mp4,1513,"[133.0, 0.0, 906.0, 280.0]",1.0,0.8892877101898193
/data/api/01642005.mp4,1514,"[138.0, 0.0, 908.0, 289.0]",1.0,0.9163990616798401
/data/api/01642005.mp4,1515,"[154.0, 0.0, 925.0, 309.0]",1.0,0.905936062335968
/data/api/01642005.mp4,1516,"[183.0, 0.0, 935.0, 317.0]",1.0,0.8566768765449524
/data/api/01642005.mp4,1517,"[186.0, 0.0, 952.0, 325.0]",1.0,0.8616456985473633
/data/api/01642005.mp4,1518,"[214.0, 0.0, 957.0, 326.0]",1.0,0.8660568594932556
/data/api/01642005.mp4,1519,"[211.0, 0.0, 968.0, 340.0]",1.0,0.8277631402015686
/data/api/01642005.mp4,1520,"[207.0, 0.0, 985.0, 354.0]",1.0,0.871880292892456
/data/api/01642005.mp4,1521,"[220.0, 0.0, 991.0, 353.0]",1.0,0.8697531223297119
/data/api/01642005.mp4,1522,"[232.0, 0.0, 1022.0, 352.0]",1.0,0.7755733728408813
/data/api/01642005.mp4,1523,"[272.0, 0.0, 1030.0, 350.0]",1.0,0.7952565550804138
/data/api/01642005.mp4,1524,"[293.0, 0.0, 1040.0, 357.0]",1.0,0.8877772092819214
/data/api/01642005.mp4,1525,"[302.0, 0.0, 1046.0, 363.0]",1.0,0.8912084698677063
/data/api/01642005.mp4,1526,"[310.0, 0.0, 1053.0, 376.0]",1.0,0.9014768004417419
/data/api/01642005.mp4,1527,"[315.0, 0.0, 1075.0, 385.0]",1.0,0.8987380266189575
/data/api/01642005.mp4,1528,"[338.0, 0.0, 1095.0, 382.0]",1.0,0.9130771160125732
/data/api/01642005.mp4,1529,"[352.0, 0.0, 1113.0, 389.0]",1.0,0.9260696768760681
/data/api/01642005.mp4,1530,"[352.0, 1.0, 1121.0, 392.0]",1.0,0.929421603679657
/data/api/01642005.mp4,1531,"[350.0, 1.0, 1153.0, 398.0]",1.0,0.9195380210876465
/data/api/01642005.mp4,1532,"[351.0, 1.0, 1178.0, 405.0]",1.0,0.9219872355461121
/data/api/01642005.mp4,1533,"[378.0, 0.0, 1177.0, 411.0]",1.0,0.9055746793746948
/data/api/01642005.mp4,1534,"[396.0, 0.0, 1196.0, 430.0]",1.0,0.9172458648681641
/data/api/01642005.mp4,1535,"[406.0, 0.0, 1209.0, 438.0]",1.0,0.9239340424537659
/data/api/01642005.mp4,1536,"[416.0, 1.0, 1220.0, 440.0]",1.0,0.916938841342926
/data/api/01642005.mp4,1537,"[436.0, 3.0, 1221.0, 445.0]",1.0,0.8825027942657471
/data/api/01642005.mp4,1538,"[473.0, 1.0, 1239.0, 452.0]",1.0,0.9090476632118225
/data/api/01642005.mp4,1539,"[482.0, 1.0, 1255.0, 452.0]",1.0,0.8947442173957825
/data/api/01642005.mp4,1540,"[487.0, 0.0, 1269.0, 456.0]",1.0,0.8927972316741943
/data/api/01642005.mp4,1541,"[524.0, 0.0, 1273.0, 460.0]",1.0,0.8389757871627808
/data/api/01642005.mp4,1542,"[535.0, 0.0, 1279.0, 470.0]",1.0,0.8275536298751831
/data/api/01642005.mp4,1543,"[551.0, 0.0, 1280.0, 472.0]",1.0,0.8999119997024536
/data/api/01642005.mp4,1544,"[564.0, 0.0, 1280.0, 473.0]",1.0,0.9141569137573242
/data/api/01642005.mp4,1545,"[553.0, 0.0, 1280.0, 487.0]",1.0,0.914384126663208
/data/api/01642005.mp4,1546,"[580.0, 0.0, 1280.0, 495.0]",1.0,0.9231917858123779
/data/api/01642005.mp4,1547,"[602.0, 0.0, 1280.0, 491.0]",1.0,0.9210123419761658
/data/api/01642005.mp4,1548,"[618.0, 0.0, 1280.0, 498.0]",1.0,0.9308744668960571
/data/api/01642005.mp4,1549,"[625.0, 0.0, 1280.0, 507.0]",1.0,0.9282471537590027
/data/api/01642005.mp4,1550,"[638.0, 0.0, 1280.0, 511.0]",1.0,0.9146565794944763
/data/api/01642005.mp4,1551,"[644.0, 0.0, 1280.0, 502.0]",1.0,0.9018014073371887
/data/api/01642005.mp4,1552,"[645.0, 0.0, 1280.0, 524.0]",1.0,0.9140663743019104
/data/api/01642005.mp4,1553,"[676.0, 2.0, 1279.0, 510.0]",1.0,0.9280457496643066
/data/api/01642005.mp4,1554,"[683.0, 5.0, 1279.0, 511.0]",1.0,0.9200211763381958
/data/api/01642005.mp4,1555,"[695.0, 9.0, 1279.0, 495.0]",1.0,0.9070739150047302
/data/api/01642005.mp4,1556,"[710.0, 10.0, 1280.0, 512.0]",1.0,0.8922684192657471
/data/api/01642005.mp4,1557,"[716.0, 10.0, 1279.0, 516.0]",1.0,0.9037412405014038
/data/api/01642005.mp4,1558,"[713.0, 13.0, 1279.0, 530.0]",1.0,0.8819248676300049
/data/api/01642005.mp4,1559,"[736.0, 12.0, 1279.0, 520.0]",1.0,0.8871949911117554
/data/api/01642005.mp4,1560,"[764.0, 10.0, 1279.0, 530.0]",1.0,0.8940145969390869
/data/api/01642005.mp4,1561,"[767.0, 11.0, 1280.0, 520.0]",1.0,0.85661381483078
/data/api/01642005.mp4,1562,"[757.0, 14.0, 1280.0, 541.0]",1.0,0.8247340321540833
/data/api/01642005.mp4,1563,"[769.0, 14.0, 1280.0, 543.0]",1.0,0.787027895450592
/data/api/01642005.mp4,1564,"[782.0, 17.0, 1279.0, 553.0]",1.0,0.7578847408294678
/data/api/01642005.mp4,1565,"[786.0, 22.0, 1280.0, 547.0]",1.0,0.7405261397361755
/data/api/01642005.mp4,1566,"[783.0, 21.0, 1279.0, 596.0]",1.0,0.8449962139129639
/data/api/01642005.mp4,1567,"[776.0, 21.0, 1279.0, 615.0]",1.0,0.8755002021789551
/data/api/01642005.mp4,1568,"[773.0, 25.0, 1279.0, 625.0]",1.0,0.9029065370559692
/data/api/01642005.mp4,1569,"[774.0, 26.0, 1279.0, 621.0]",1.0,0.9069051146507263
/data/api/01642005.mp4,1570,"[776.0, 25.0, 1279.0, 625.0]",1.0,0.9070119857788086
/data/api/01642005.mp4,1571,"[776.0, 26.0, 1279.0, 634.0]",1.0,0.8767873048782349
/data/api/01642005.mp4,1572,"[783.0, 28.0, 1279.0, 648.0]",1.0,0.8656703233718872
/data/api/01642005.mp4,1573,"[784.0, 32.0, 1279.0, 637.0]",1.0,0.8480855822563171
/data/api/01642005.mp4,1574,"[788.0, 34.0, 1279.0, 630.0]",1.0,0.8598785996437073
/data/api/01642005.mp4,1575,"[788.0, 42.0, 1280.0, 625.0]",1.0,0.8467283844947815
/data/api/01642005.mp4,1576,"[792.0, 43.0, 1280.0, 643.0]",1.0,0.7954692244529724
/data/api/01642005.mp4,1577,"[789.0, 43.0, 1280.0, 656.0]",1.0,0.7666404247283936
/data/api/01642005.mp4,1578,"[782.0, 49.0, 1279.0, 639.0]",1.0,0.6939792037010193
/data/api/01642005.mp4,1579,"[785.0, 51.0, 1279.0, 652.0]",1.0,0.7648869752883911
/data/api/01642005.mp4,1580,"[778.0, 47.0, 1279.0, 649.0]",1.0,0.7517015337944031
/data/api/01642005.mp4,1581,"[764.0, 49.0, 1280.0, 662.0]",1.0,0.7307371497154236
/data/api/01642005.mp4,1582,"[765.0, 47.0, 1280.0, 665.0]",1.0,0.7317678332328796
/data/api/01642005.mp4,1583,"[778.0, 54.0, 1279.0, 672.0]",1.0,0.7392824292182922
/data/api/01642005.mp4,1584,"[759.0, 54.0, 1279.0, 676.0]",1.0,0.7863868474960327
/data/api/01642005.mp4,1585,"[766.0, 55.0, 1280.0, 681.0]",1.0,0.6975730657577515
